"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124"
0,0,0,0,-0.258757060485,0,0.063153895625,0,-0.23,0,0,0,0.258757060485,-0.258757060485,0,0,0.258757060485,0,0,0,-0.23,0,0,0,0,-0.063153895625,0,0,0,0,0,0,0,0,-0.258757060485,0,0.063153895625,0,0,-0.23,0,0,0,0,0.258757060485,0,0,0,0,-0.23,0,0,0.258757060485,0,0,0,0,0,-0.063153895625,0,0,0,0.23,0,0,-0.063153895625,0,0,0,-0.063153895625,0.23,0,0,0,0,0,0,0.258757060485,0,0,0,0,0,0.23,0.258757060485,0,0,0,0.063153895625,-0.23,-0.23,-0.258757060485,0,0.063153895625,0,0,0,0,0,0,0.23,-0.063153895625,0,0,0,0,0,0,0,0,0,0,0,0.063153895625,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.00084002097305,0,0.2401276089,0,-0.23,0,0,0,0.00084002097305,-0.00084002097305,0,0,0.00084002097305,0,0,0,-0.23,0,0,0,0,-0.2401276089,0,0,0,0,0,0,0,0,-0.00084002097305,0,0.2401276089,0,0,-0.23,0,0,0,0,0.00084002097305,0,0,0,0,-0.23,0,0,0.00084002097305,0,0,0,0,0,-0.2401276089,0,0,0,0.23,0,0,-0.2401276089,0,0,0,-0.2401276089,0.23,0,0,0,0,0,0,0.00084002097305,0,0,0,0,0,0.23,0.00084002097305,0,0,0,0.2401276089,-0.23,-0.23,-0.00084002097305,0,0.2401276089,0,0,0,0,0,0,0.23,-0.2401276089,0,0,0,0,0,0,0,0,0,0,0,0.2401276089,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.0210918331295,0,0.197375302275,0,-0.23,0,0,0,0.0210918331295,-0.0210918331295,0,0,0.0210918331295,0,0,0,-0.23,0,0,0,0,-0.197375302275,0,0,0,0,0,0,0,0,-0.0210918331295,0,0.197375302275,0,0,-0.23,0,0,0,0,0.0210918331295,0,0,0,0,-0.23,0,0,0.0210918331295,0,0,0,0,0,-0.197375302275,0,0,0,0.23,0,0,-0.197375302275,0,0,0,-0.197375302275,0.23,0,0,0,0,0,0,0.0210918331295,0,0,0,0,0,0.23,0.0210918331295,0,0,0,0.197375302275,-0.23,-0.23,-0.0210918331295,0,0.197375302275,0,0,0,0,0,0,0.23,-0.197375302275,0,0,0,0,0,0,0,0,0,0,0,0.197375302275,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.0049892014795,0,0.219098922125,0,-0.23,0,0,0,0.0049892014795,-0.0049892014795,0,0,0.0049892014795,0,0,0,-0.23,0,0,0,0,-0.219098922125,0,0,0,0,0,0,0,0,-0.0049892014795,0,0.219098922125,0,0,-0.23,0,0,0,0,0.0049892014795,0,0,0,0,-0.23,0,0,0.0049892014795,0,0,0,0,0,-0.219098922125,0,0,0,0.23,0,0,-0.219098922125,0,0,0,-0.219098922125,0.23,0,0,0,0,0,0,0.0049892014795,0,0,0,0,0,0.23,0.0049892014795,0,0,0,0.219098922125,-0.23,-0.23,-0.0049892014795,0,0.219098922125,0,0,0,0,0,0,0.23,-0.219098922125,0,0,0,0,0,0,0,0,0,0,0,0.219098922125,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.24502014205,0,-0.23,0,0,0,0,0,0,0,0,0,0,0,-0.23,0,0,0,0,-0.24502014205,0,0,0,0,0,0,0,0,0,0,0.24502014205,0,0,-0.23,0,0,0,0,0,0,0,0,0,-0.23,0,0,0,0,0,0,0,0,-0.24502014205,0,0,0,0.23,0,0,-0.24502014205,0,0,0,-0.24502014205,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0.24502014205,-0.23,-0.23,0,0,0.24502014205,0,0,0,0,0,0,0.23,-0.24502014205,0,0,0,0,0,0,0,0,0,0,0,0.24502014205,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.246036699825,0,-0.23,0,0,0,0,0,0,0,0,0,0,0,-0.23,0,0,0,0,-0.246036699825,0,0,0,0,0,0,0,0,0,0,0.246036699825,0,0,-0.23,0,0,0,0,0,0,0,0,0,-0.23,0,0,0,0,0,0,0,0,-0.246036699825,0,0,0,0.23,0,0,-0.246036699825,0,0,0,-0.246036699825,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0.246036699825,-0.23,-0.23,0,0,0.246036699825,0,0,0,0,0,0,0.23,-0.246036699825,0,0,0,0,0,0,0,0,0,0,0,0.246036699825,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.241692415775,0,-0.23,0,0,0,0,0,0,0,0,0,0,0,-0.23,0,0,0,0,-0.241692415775,0,0,0,0,0,0,0,0,0,0,0.241692415775,0,0,-0.23,0,0,0,0,0,0,0,0,0,-0.23,0,0,0,0,0,0,0,0,-0.241692415775,0,0,0,0.23,0,0,-0.241692415775,0,0,0,-0.241692415775,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0.241692415775,-0.23,-0.23,0,0,0.241692415775,0,0,0,0,0,0,0.23,-0.241692415775,0,0,0,0,0,0,0,0,0,0,0,0.241692415775,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.13197554062,0,0.104393605875,0,-0.23,0,0,0,0.13197554062,-0.13197554062,0,0,0.13197554062,0,0,0,-0.23,0,0,0,0,-0.104393605875,0,0,0,0,0,0,0,0,-0.13197554062,0,0.104393605875,0,0,-0.23,0,0,0,0,0.13197554062,0,0,0,0,-0.23,0,0,0.13197554062,0,0,0,0,0,-0.104393605875,0,0,0,0.23,0,0,-0.104393605875,0,0,0,-0.104393605875,0.23,0,0,0,0,0,0,0.13197554062,0,0,0,0,0,0.23,0.13197554062,0,0,0,0.104393605875,-0.23,-0.23,-0.13197554062,0,0.104393605875,0,0,0,0,0,0,0.23,-0.104393605875,0,0,0,0,0,0,0,0,0,0,0,0.104393605875,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.0042810085255,0,0.233050134175,0,-0.23,0,0,0,0.0042810085255,-0.0042810085255,0,0,0.0042810085255,0,0,0,-0.23,0,0,0,0,-0.233050134175,0,0,0,0,0,0,0,0,-0.0042810085255,0,0.233050134175,0,0,-0.23,0,0,0,0,0.0042810085255,0,0,0,0,-0.23,0,0,0.0042810085255,0,0,0,0,0,-0.233050134175,0,0,0,0.23,0,0,-0.233050134175,0,0,0,-0.233050134175,0.23,0,0,0,0,0,0,0.0042810085255,0,0,0,0,0,0.23,0.0042810085255,0,0,0,0.233050134175,-0.23,-0.23,-0.0042810085255,0,0.233050134175,0,0,0,0,0,0,0.23,-0.233050134175,0,0,0,0,0,0,0,0,0,0,0,0.233050134175,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.2347254428,0,-0.23,0,0,0,0,0,0,0,0,0,0,0,-0.23,0,0,0,0,-0.2347254428,0,0,0,0,0,0,0,0,0,0,0.2347254428,0,0,-0.23,0,0,0,0,0,0,0,0,0,-0.23,0,0,0,0,0,0,0,0,-0.2347254428,0,0,0,0.23,0,0,-0.2347254428,0,0,0,-0.2347254428,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0.2347254428,-0.23,-0.23,0,0,0.2347254428,0,0,0,0,0,0,0.23,-0.2347254428,0,0,0,0,0,0,0,0,0,0,0,0.2347254428,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.335447012075,0,0,0,-0.23,0,0,0,0.335447012075,-0.335447012075,0,0,0.335447012075,0,0,0,-0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.335447012075,0,0,0,0,-0.23,0,0,0,0,0.335447012075,0,0,0,0,-0.23,0,0,0.335447012075,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0.335447012075,0,0,0,0,0,0.23,0.335447012075,0,0,0,0,-0.23,-0.23,-0.335447012075,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.2239956168,0,-0.23,0,0,0,0,0,0,0,0,0,0,0,-0.23,0,0,0,0,-0.2239956168,0,0,0,0,0,0,0,0,0,0,0.2239956168,0,0,-0.23,0,0,0,0,0,0,0,0,0,-0.23,0,0,0,0,0,0,0,0,-0.2239956168,0,0,0,0.23,0,0,-0.2239956168,0,0,0,-0.2239956168,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0.2239956168,-0.23,-0.23,0,0,0.2239956168,0,0,0,0,0,0,0.23,-0.2239956168,0,0,0,0,0,0,0,0,0,0,0,0.2239956168,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.0022776684112,0,0.245623019775,0,-0.23,0,0,0,0.0022776684112,-0.0022776684112,0,0,0.0022776684112,0,0,0,-0.23,0,0,0,0,-0.245623019775,0,0,0,0,0,0,0,0,-0.0022776684112,0,0.245623019775,0,0,-0.23,0,0,0,0,0.0022776684112,0,0,0,0,-0.23,0,0,0.0022776684112,0,0,0,0,0,-0.245623019775,0,0,0,0.23,0,0,-0.245623019775,0,0,0,-0.245623019775,0.23,0,0,0,0,0,0,0.0022776684112,0,0,0,0,0,0.23,0.0022776684112,0,0,0,0.245623019775,-0.23,-0.23,-0.0022776684112,0,0.245623019775,0,0,0,0,0,0,0.23,-0.245623019775,0,0,0,0,0,0,0,0,0,0,0,0.245623019775,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.244511482625,0,-0.23,0,0,0,0,0,0,0,0,0,0,0,-0.23,0,0,0,0,-0.244511482625,0,0,0,0,0,0,0,0,0,0,0.244511482625,0,0,-0.23,0,0,0,0,0,0,0,0,0,-0.23,0,0,0,0,0,0,0,0,-0.244511482625,0,0,0,0.23,0,0,-0.244511482625,0,0,0,-0.244511482625,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0.244511482625,-0.23,-0.23,0,0,0.244511482625,0,0,0,0,0,0,0.23,-0.244511482625,0,0,0,0,0,0,0,0,0,0,0,0.244511482625,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.23,0,0,0,0,0,0,0,0,0,0,0,-0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23,0,0,0,0,0,0,0,0,0,-0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,-0.23,-0.23,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.280280900725,0,0.0435086016,0,-0.23,0,0,0,0.280280900725,-0.280280900725,0,0,0.280280900725,0,0,0,-0.23,0,0,0,0,-0.0435086016,0,0,0,0,0,0,0,0,-0.280280900725,0,0.0435086016,0,0,-0.23,0,0,0,0,0.280280900725,0,0,0,0,-0.23,0,0,0.280280900725,0,0,0,0,0,-0.0435086016,0,0,0,0.23,0,0,-0.0435086016,0,0,0,-0.0435086016,0.23,0,0,0,0,0,0,0.280280900725,0,0,0,0,0,0.23,0.280280900725,0,0,0,0.0435086016,-0.23,-0.23,-0.280280900725,0,0.0435086016,0,0,0,0,0,0,0.23,-0.0435086016,0,0,0,0,0,0,0,0,0,0,0,0.0435086016,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.144939633195,0,0.09835119325,0,-0.23,0,0,0,0.144939633195,-0.144939633195,0,0,0.144939633195,0,0,0,-0.23,0,0,0,0,-0.09835119325,0,0,0,0,0,0,0,0,-0.144939633195,0,0.09835119325,0,0,-0.23,0,0,0,0,0.144939633195,0,0,0,0,-0.23,0,0,0.144939633195,0,0,0,0,0,-0.09835119325,0,0,0,0.23,0,0,-0.09835119325,0,0,0,-0.09835119325,0.23,0,0,0,0,0,0,0.144939633195,0,0,0,0,0,0.23,0.144939633195,0,0,0,0.09835119325,-0.23,-0.23,-0.144939633195,0,0.09835119325,0,0,0,0,0,0,0.23,-0.09835119325,0,0,0,0,0,0,0,0,0,0,0,0.09835119325,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.028499769984,0,0.1672617806,0,-0.23,0,0,0,0.028499769984,-0.028499769984,0,0,0.028499769984,0,0,0,-0.23,0,0,0,0,-0.1672617806,0,0,0,0,0,0,0,0,-0.028499769984,0,0.1672617806,0,0,-0.23,0,0,0,0,0.028499769984,0,0,0,0,-0.23,0,0,0.028499769984,0,0,0,0,0,-0.1672617806,0,0,0,0.23,0,0,-0.1672617806,0,0,0,-0.1672617806,0.23,0,0,0,0,0,0,0.028499769984,0,0,0,0,0,0.23,0.028499769984,0,0,0,0.1672617806,-0.23,-0.23,-0.028499769984,0,0.1672617806,0,0,0,0,0,0,0.23,-0.1672617806,0,0,0,0,0,0,0,0,0,0,0,0.1672617806,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.2377576981,0,-0.23,0,0,0,0,0,0,0,0,0,0,0,-0.23,0,0,0,0,-0.2377576981,0,0,0,0,0,0,0,0,0,0,0.2377576981,0,0,-0.23,0,0,0,0,0,0,0,0,0,-0.23,0,0,0,0,0,0,0,0,-0.2377576981,0,0,0,0.23,0,0,-0.2377576981,0,0,0,-0.2377576981,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0.2377576981,-0.23,-0.23,0,0,0.2377576981,0,0,0,0,0,0,0.23,-0.2377576981,0,0,0,0,0,0,0,0,0,0,0,0.2377576981,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.243215306355,0,0.0720903622,0,-0.23,0,0,0,0.243215306355,-0.243215306355,0,0,0.243215306355,0,0,0,-0.23,0,0,0,0,-0.0720903622,0,0,0,0,0,0,0,0,-0.243215306355,0,0.0720903622,0,0,-0.23,0,0,0,0,0.243215306355,0,0,0,0,-0.23,0,0,0.243215306355,0,0,0,0,0,-0.0720903622,0,0,0,0.23,0,0,-0.0720903622,0,0,0,-0.0720903622,0.23,0,0,0,0,0,0,0.243215306355,0,0,0,0,0,0.23,0.243215306355,0,0,0,0.0720903622,-0.23,-0.23,-0.243215306355,0,0.0720903622,0,0,0,0,0,0,0.23,-0.0720903622,0,0,0,0,0,0,0,0,0,0,0,0.0720903622,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.0165684366715,0,0.221805603275,0,-0.23,0,0,0,0.0165684366715,-0.0165684366715,0,0,0.0165684366715,0,0,0,-0.23,0,0,0,0,-0.221805603275,0,0,0,0,0,0,0,0,-0.0165684366715,0,0.221805603275,0,0,-0.23,0,0,0,0,0.0165684366715,0,0,0,0,-0.23,0,0,0.0165684366715,0,0,0,0,0,-0.221805603275,0,0,0,0.23,0,0,-0.221805603275,0,0,0,-0.221805603275,0.23,0,0,0,0,0,0,0.0165684366715,0,0,0,0,0,0.23,0.0165684366715,0,0,0,0.221805603275,-0.23,-0.23,-0.0165684366715,0,0.221805603275,0,0,0,0,0,0,0.23,-0.221805603275,0,0,0,0,0,0,0,0,0,0,0,0.221805603275,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.168305912775,0,0.104396939575,0,-0.23,0,0,0,0.168305912775,-0.168305912775,0,0,0.168305912775,0,0,0,-0.23,0,0,0,0,-0.104396939575,0,0,0,0,0,0,0,0,-0.168305912775,0,0.104396939575,0,0,-0.23,0,0,0,0,0.168305912775,0,0,0,0,-0.23,0,0,0.168305912775,0,0,0,0,0,-0.104396939575,0,0,0,0.23,0,0,-0.104396939575,0,0,0,-0.104396939575,0.23,0,0,0,0,0,0,0.168305912775,0,0,0,0,0,0.23,0.168305912775,0,0,0,0.104396939575,-0.23,-0.23,-0.168305912775,0,0.104396939575,0,0,0,0,0,0,0.23,-0.104396939575,0,0,0,0,0,0,0,0,0,0,0,0.104396939575,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.329230374445,0,0.00105865422425,0,-0.23,0,0,0,0.329230374445,-0.329230374445,0,0,0.329230374445,0,0,0,-0.23,0,0,0,0,-0.00105865422425,0,0,0,0,0,0,0,0,-0.329230374445,0,0.00105865422425,0,0,-0.23,0,0,0,0,0.329230374445,0,0,0,0,-0.23,0,0,0.329230374445,0,0,0,0,0,-0.00105865422425,0,0,0,0.23,0,0,-0.00105865422425,0,0,0,-0.00105865422425,0.23,0,0,0,0,0,0,0.329230374445,0,0,0,0,0,0.23,0.329230374445,0,0,0,0.00105865422425,-0.23,-0.23,-0.329230374445,0,0.00105865422425,0,0,0,0,0,0,0.23,-0.00105865422425,0,0,0,0,0,0,0,0,0,0,0,0.00105865422425,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.00189486119235,0,0.2408232484,0,-0.23,0,0,0,0.00189486119235,-0.00189486119235,0,0,0.00189486119235,0,0,0,-0.23,0,0,0,0,-0.2408232484,0,0,0,0,0,0,0,0,-0.00189486119235,0,0.2408232484,0,0,-0.23,0,0,0,0,0.00189486119235,0,0,0,0,-0.23,0,0,0.00189486119235,0,0,0,0,0,-0.2408232484,0,0,0,0.23,0,0,-0.2408232484,0,0,0,-0.2408232484,0.23,0,0,0,0,0,0,0.00189486119235,0,0,0,0,0,0.23,0.00189486119235,0,0,0,0.2408232484,-0.23,-0.23,-0.00189486119235,0,0.2408232484,0,0,0,0,0,0,0.23,-0.2408232484,0,0,0,0,0,0,0,0,0,0,0,0.2408232484,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.21591522624,0,0.0704185334,0,-0.23,0,0,0,0.21591522624,-0.21591522624,0,0,0.21591522624,0,0,0,-0.23,0,0,0,0,-0.0704185334,0,0,0,0,0,0,0,0,-0.21591522624,0,0.0704185334,0,0,-0.23,0,0,0,0,0.21591522624,0,0,0,0,-0.23,0,0,0.21591522624,0,0,0,0,0,-0.0704185334,0,0,0,0.23,0,0,-0.0704185334,0,0,0,-0.0704185334,0.23,0,0,0,0,0,0,0.21591522624,0,0,0,0,0,0.23,0.21591522624,0,0,0,0.0704185334,-0.23,-0.23,-0.21591522624,0,0.0704185334,0,0,0,0,0,0,0.23,-0.0704185334,0,0,0,0,0,0,0,0,0,0,0,0.0704185334,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.00168249974865,0,0.24249098015,0,-0.23,0,0,0,0.00168249974865,-0.00168249974865,0,0,0.00168249974865,0,0,0,-0.23,0,0,0,0,-0.24249098015,0,0,0,0,0,0,0,0,-0.00168249974865,0,0.24249098015,0,0,-0.23,0,0,0,0,0.00168249974865,0,0,0,0,-0.23,0,0,0.00168249974865,0,0,0,0,0,-0.24249098015,0,0,0,0.23,0,0,-0.24249098015,0,0,0,-0.24249098015,0.23,0,0,0,0,0,0,0.00168249974865,0,0,0,0,0,0.23,0.00168249974865,0,0,0,0.24249098015,-0.23,-0.23,-0.00168249974865,0,0.24249098015,0,0,0,0,0,0,0.23,-0.24249098015,0,0,0,0,0,0,0,0,0,0,0,0.24249098015,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.131382888315,0,0.147552612675,0,-0.23,0,0,0,0.131382888315,-0.131382888315,0,0,0.131382888315,0,0,0,-0.23,0,0,0,0,-0.147552612675,0,0,0,0,0,0,0,0,-0.131382888315,0,0.147552612675,0,0,-0.23,0,0,0,0,0.131382888315,0,0,0,0,-0.23,0,0,0.131382888315,0,0,0,0,0,-0.147552612675,0,0,0,0.23,0,0,-0.147552612675,0,0,0,-0.147552612675,0.23,0,0,0,0,0,0,0.131382888315,0,0,0,0,0,0.23,0.131382888315,0,0,0,0.147552612675,-0.23,-0.23,-0.131382888315,0,0.147552612675,0,0,0,0,0,0,0.23,-0.147552612675,0,0,0,0,0,0,0,0,0,0,0,0.147552612675,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.236652749775,0,-0.23,0,0,0,0,0,0,0,0,0,0,0,-0.23,0,0,0,0,-0.236652749775,0,0,0,0,0,0,0,0,0,0,0.236652749775,0,0,-0.23,0,0,0,0,0,0,0,0,0,-0.23,0,0,0,0,0,0,0,0,-0.236652749775,0,0,0,0.23,0,0,-0.236652749775,0,0,0,-0.236652749775,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0.236652749775,-0.23,-0.23,0,0,0.236652749775,0,0,0,0,0,0,0.23,-0.236652749775,0,0,0,0,0,0,0,0,0,0,0,0.236652749775,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.013108634896,0,0.228560145175,0,-0.23,0,0,0,0.013108634896,-0.013108634896,0,0,0.013108634896,0,0,0,-0.23,0,0,0,0,-0.228560145175,0,0,0,0,0,0,0,0,-0.013108634896,0,0.228560145175,0,0,-0.23,0,0,0,0,0.013108634896,0,0,0,0,-0.23,0,0,0.013108634896,0,0,0,0,0,-0.228560145175,0,0,0,0.23,0,0,-0.228560145175,0,0,0,-0.228560145175,0.23,0,0,0,0,0,0,0.013108634896,0,0,0,0,0,0.23,0.013108634896,0,0,0,0.228560145175,-0.23,-0.23,-0.013108634896,0,0.228560145175,0,0,0,0,0,0,0.23,-0.228560145175,0,0,0,0,0,0,0,0,0,0,0,0.228560145175,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.0227330943315,0,0.2216913807,0,-0.23,0,0,0,0.0227330943315,-0.0227330943315,0,0,0.0227330943315,0,0,0,-0.23,0,0,0,0,-0.2216913807,0,0,0,0,0,0,0,0,-0.0227330943315,0,0.2216913807,0,0,-0.23,0,0,0,0,0.0227330943315,0,0,0,0,-0.23,0,0,0.0227330943315,0,0,0,0,0,-0.2216913807,0,0,0,0.23,0,0,-0.2216913807,0,0,0,-0.2216913807,0.23,0,0,0,0,0,0,0.0227330943315,0,0,0,0,0,0.23,0.0227330943315,0,0,0,0.2216913807,-0.23,-0.23,-0.0227330943315,0,0.2216913807,0,0,0,0,0,0,0.23,-0.2216913807,0,0,0,0,0,0,0,0,0,0,0,0.2216913807,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.35,0,0,0,-0.23,0,0,0,0.35,-0.35,0,0,0.35,0,0,0,-0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35,0,0,0,0,-0.23,0,0,0,0,0.35,0,0,0,0,-0.23,0,0,0.35,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0.35,0,0,0,0,0,0.23,0.35,0,0,0,0,-0.23,-0.23,-0.35,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.0104423915995,0,0.213946779725,0,-0.23,0,0,0,0.0104423915995,-0.0104423915995,0,0,0.0104423915995,0,0,0,-0.23,0,0,0,0,-0.213946779725,0,0,0,0,0,0,0,0,-0.0104423915995,0,0.213946779725,0,0,-0.23,0,0,0,0,0.0104423915995,0,0,0,0,-0.23,0,0,0.0104423915995,0,0,0,0,0,-0.213946779725,0,0,0,0.23,0,0,-0.213946779725,0,0,0,-0.213946779725,0.23,0,0,0,0,0,0,0.0104423915995,0,0,0,0,0,0.23,0.0104423915995,0,0,0,0.213946779725,-0.23,-0.23,-0.0104423915995,0,0.213946779725,0,0,0,0,0,0,0.23,-0.213946779725,0,0,0,0,0,0,0,0,0,0,0,0.213946779725,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.2414010939,0,-0.23,0,0,0,0,0,0,0,0,0,0,0,-0.23,0,0,0,0,-0.2414010939,0,0,0,0,0,0,0,0,0,0,0.2414010939,0,0,-0.23,0,0,0,0,0,0,0,0,0,-0.23,0,0,0,0,0,0,0,0,-0.2414010939,0,0,0,0.23,0,0,-0.2414010939,0,0,0,-0.2414010939,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0.2414010939,-0.23,-0.23,0,0,0.2414010939,0,0,0,0,0,0,0.23,-0.2414010939,0,0,0,0,0,0,0,0,0,0,0,0.2414010939,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.278692340605,0,0.039062532825,0,-0.23,0,0,0,0.278692340605,-0.278692340605,0,0,0.278692340605,0,0,0,-0.23,0,0,0,0,-0.039062532825,0,0,0,0,0,0,0,0,-0.278692340605,0,0.039062532825,0,0,-0.23,0,0,0,0,0.278692340605,0,0,0,0,-0.23,0,0,0.278692340605,0,0,0,0,0,-0.039062532825,0,0,0,0.23,0,0,-0.039062532825,0,0,0,-0.039062532825,0.23,0,0,0,0,0,0,0.278692340605,0,0,0,0,0,0.23,0.278692340605,0,0,0,0.039062532825,-0.23,-0.23,-0.278692340605,0,0.039062532825,0,0,0,0,0,0,0.23,-0.039062532825,0,0,0,0,0,0,0,0,0,0,0,0.039062532825,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.239902825325,0,-0.23,0,0,0,0,0,0,0,0,0,0,0,-0.23,0,0,0,0,-0.239902825325,0,0,0,0,0,0,0,0,0,0,0.239902825325,0,0,-0.23,0,0,0,0,0,0,0,0,0,-0.23,0,0,0,0,0,0,0,0,-0.239902825325,0,0,0,0.23,0,0,-0.239902825325,0,0,0,-0.239902825325,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0.239902825325,-0.23,-0.23,0,0,0.239902825325,0,0,0,0,0,0,0.23,-0.239902825325,0,0,0,0,0,0,0,0,0,0,0,0.239902825325,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.245864745775,0,-0.23,0,0,0,0,0,0,0,0,0,0,0,-0.23,0,0,0,0,-0.245864745775,0,0,0,0,0,0,0,0,0,0,0.245864745775,0,0,-0.23,0,0,0,0,0,0,0,0,0,-0.23,0,0,0,0,0,0,0,0,-0.245864745775,0,0,0,0.23,0,0,-0.245864745775,0,0,0,-0.245864745775,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0.245864745775,-0.23,-0.23,0,0,0.245864745775,0,0,0,0,0,0,0.23,-0.245864745775,0,0,0,0,0,0,0,0,0,0,0,0.245864745775,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.170301275025,0,0.082434615525,0,-0.23,0,0,0,0.170301275025,-0.170301275025,0,0,0.170301275025,0,0,0,-0.23,0,0,0,0,-0.082434615525,0,0,0,0,0,0,0,0,-0.170301275025,0,0.082434615525,0,0,-0.23,0,0,0,0,0.170301275025,0,0,0,0,-0.23,0,0,0.170301275025,0,0,0,0,0,-0.082434615525,0,0,0,0.23,0,0,-0.082434615525,0,0,0,-0.082434615525,0.23,0,0,0,0,0,0,0.170301275025,0,0,0,0,0,0.23,0.170301275025,0,0,0,0.082434615525,-0.23,-0.23,-0.170301275025,0,0.082434615525,0,0,0,0,0,0,0.23,-0.082434615525,0,0,0,0,0,0,0,0,0,0,0,0.082434615525,0,0,0,0,0,0,0,0,0,0
